Tweet,HateLabel,TopicID
"Finally watched that Lil Nas X video.  

So you're telling me that people who say that 'gays go to hell' are mad that he made a video about being gay and going to hell?

They aren't even happy when they get what they apparently believe???",0,1
"REMINDER: Sign up for the last session in the Winter Genocide and Human Rights Webinar Series taking place tomorrow afternoon at 2PM EST. 

Gender and International Responses to Genocide with Grant Shubin, Legal Director of the Global Justice Center.  

https://t.co/mX0Mrsuw2c",0,1
#boychildundersiege the day will handle the root of cause of issues will close many wounds...when we define what's extreme and what's acceptable...once those lines are crossed the game of gender war begins...let's deal with the real issues and sort them Out,0,1
yall will tell gays we're gonna go to hell and when we agree with it yall get mad?? sumn aint addin up,0,1
Y'all are more worried God is going to be offended by Lil Nas' video but didn't care at all that the LGBT+ Community might be offended by you telling us to go to hell.,0,1
Kenya: LGBTs fire-bombed in homophobic attack at notorious #Kakuma refugee camp. UN @Refugees agency &amp; #Kenya police have failed to protect LGBT+ refugees from multiple violent assaults that have left many injured &amp; suicidal https://t.co/DvFlbhXRQg @frankmugisha  Via @76Crimes,0,1
"isnt it the christian mantra that if you gay you go to hell... why the fuck would lil nas x give a fuck about what yall think about satan being cool or not, his most of life he's probably been gay bashed buy christians before this music video sooo, stay mad af?? 🤷🏾‍♂️",1,1
"Gay paramedic Tom says he was stopped from entering a mosque in Oldham to render assistance to a heart attack victim and lives in constant fear after death threats.

@cristo_radio | @talkRADIO https://t.co/KalicJbBLi",0,1
"Transgender Girls in Sports: G.O.P. Pushes New Front in Culture War  Lawmakers in a growing number of Republican-led states are advancing and passing bills to bar transgender athletes in girls’ sports, a culture clash that seems to have come out of now https://t.co/4LgU2Febsh https://t.co/wTmBhTDTTw",0,1
"Kenyan twitter is the most toxic place on earth. 
People are so broken. I don't know what type of healing is needed. This war on gender isn't really about gender but classism. Stsy woke folks. The rabbit hole goes deeper than you assumed.",0,1
Sarah and Gil fans using the excuse of homophobia to vote out Rodolfo this week. Yet they gave him a free pass last week when they voted for Carla. So what? The war on homophobia took a break when it conveniences them? #ForaSarah,0,1
Lil nas x just did what straights tell gays to do year after years to go to hell came back with a Nike collab and all,0,1
"""gays will go to hell""

my gay ass on my way to hell: https://t.co/AKo1LYFzZR",1,1
"Earth is round
Vaccines work
Covid isn't the flu
Masks help
Science works
Climate Change is real
Gun control is necessary
LGBT+ are valid
Black lives matter
We landed on the moon
Sasquatch isn't real
Evolution is real
Eat your veggies

Retweet to scare the False Facts Fanbase",0,1
"not a straight woman, not a gay woman, an emotionally dead woman.",0,1
Super religious people: GAY PEOPLE ARE GONNA GO TO HELL.                   Lil nas x: actually goes to hell and grinds up on daddy satan.               Super religious people: https://t.co/mPoG8ifYv4,0,1
"Talking about the content we are putting out in the industry and the gender war in regard to gbv happening on Kot tune in on https://t.co/Bp7fT26oCf
#thefreshdrivewithciiru
And interact with us (254723243527)",0,1
"Imagine being as stupid as Kaitlin Bennet throwing a tantrum at @LilNasX. @KaitMarieox, a gay man saying he'd sleep with your dad isn't rape and you saying such is libel. We all know you hopped on the NRA, GOP, and Bible thumping bandwagon to sellout, but shit. Get over yourself.",1,1
"Shane, the man beaten for being his authentic self. Attacked in front of his girlfriend, by another man who was having beers with him before finding out he was transgender. Fractured skull &amp; back. He needs our help 💜Hospital expenses link ➡️ https://t.co/KH5Q1Gcgij",0,1
"Dreamt there was a new lesbian movie on Netflix and the logline was: As her father investigates a murder (of her cat), a girl prepares for her first kiss.",0,1
Can u be Gay and homophobic at the same time cause I’m think I’m really homophobic like dead ass🤦🏽🤷🏽￼,1,1
"An @nytimes piece argues that the debate over transgender athletes and female sports is a product of the GOP culture war. In fact, progressives are pushing a radical effort to let biological males compete against women. Conservatives are playing defense. https://t.co/tv73QfLXws",0,1
just as jiyuna defended guilty gear strive from european may players I will defend melty blood type lumina from gay sion players,0,1
"“If u die ur not gay”
Niggas named Joseph: https://t.co/N5ff6YidTX",0,1
"Today is the #TransDayOfVisibility, and while we usually are working to boost the visibility of the cases of unknown victims, it is important to make sure that people are not only seeing Trans and gender diverse people who have died. #transdayofvisibility2021
#hopedieslast https://t.co/XAplxBECyl",0,1
Two pilots are dead after a plane crashes during gender reveal party in Cancun while flying over boat whose guests included the expectant parents https://t.co/cOwBqaO85M,0,1
"Guns don't kill people, gender reveals kill people",0,1
"Paul Feinman, a former legal aid attorney who rose to become the first openly gay judge on New York’s highest court, has died. https://t.co/bGnR8774mk",0,1
Gay also why do I think Yu is gonna murder Zhan 🤭 https://t.co/9NV9RpG6hM,0,1
"I wonder... is what motivates women into extremism and radicalism different than what motivates men? 

Here is an interesting essay on gender roles in terrorism by the Habibie Center.

https://t.co/txTYwSK6XI",0,1
Blinken Scraps Trump Administration’s Global Attack On Gay Human Rights https://t.co/FDAldBTE4u,0,1
The Rational Male | Gender War 2021 https://t.co/VYb0dKVFxd via @YouTube,0,1
We’re getting dangerously close to a gender reveal inadvertently turning into an actual act of terrorism lmao https://t.co/bmUSB9upwq,0,1
"Marriage wey never complete 1 week...Inside the Mud, Just like that cause of Gender War??",0,1
"#TransDayOfVisibility my powers have increased by ten fold on this day, i can feel the pride coursing through my blood, my gay will blot out the sun 💯",0,1
"Paul G. Feinman, the first openly gay judge on the state’s highest court, who left the Court of Appeals just over a week ago due to a health issue, died Wednesday. https://t.co/mM7AXlNB5A",0,1
"“There is nothing more offensive than the Lil Nas video!”

I don’t know Karen, you telling me that all of my friends who are gay deserve to die and Breonna Taylor “got what was coming to her” was pretty bad.",0,1
finally mass murder is inclusive!  I'm sure the people in Syria will be proud to know that it a transgender person could be the one ordering a drone strike  on them and killing their families. now thats progress!!!! https://t.co/YibVsDGaUf,0,1
Arkansas Governor signs bill banning biological males from girls' sports amid criticism of it being ‘cruel’ &amp; ‘illegal’ — RT USA News https://t.co/mNO462HhTg,0,1
"This watch, given to a PLA soldier by Beijing for his participation in the Tiananmen Square crackdown (massacre) in June 1989, is to be auctioned at Fellows, a UK auction house.

https://t.co/3HoqZIOMnG https://t.co/LQE7qFXLx4",0,1
"Me: f!ck it imma shoot my shot!! 

Also me: ur so pretty 🥺

The lesbian shackles 😭😭",0,1
"(1/2) To all transgender Virginians: I see you. I celebrate your contributions. And I will continue to fight for inclusive policies to help you thrive, like my bill that would change the definition of child abuse to include bullying children based on their LGBTQ+ status. https://t.co/6LRC7zprzi",0,1
The day the education system includes queer history and queer health I can die happy until then YALL CANT GET RID OF ME BITCH,1,1
Seems cis-men only care about what a dead socialist said or meant to say while Black and Indigenous queer and non-binary people are right now continuing to clear the path towards liberation for all of us.,0,1
"Tony Murray, Moral Support for a Gay N.B.A. Player, Dies at 60 https://t.co/FSYjTYnyhD 

#Covid_19",0,1
"Here is an occasional reminder that you CAN believe the Bible is a sacred text, that Jesus really did rise from the dead, AND that queer folx and women belong in pastoral/ordained ministry.",0,1
"Championing child abuse! Now THIS is the kind of thing that BigTech OUGHT to censor!

Disturbing: Commercial features young boy raised as a girl by lesbians  https://t.co/ZwilbXuJqh",0,1
"Christians: ""You're gonna go to Hell for being gay.""
Lil Nas X: ""Cool.""
Christians: https://t.co/8UPqVLnddT",0,1
New episode: I spoke with @aabany’s Chris Kwok and @Everytown’s Kaegan Mays-Williams about the surge of hate directed at Asian Americans and the problem of racially-motivated gun violence. https://t.co/za8iNFEjB0 https://t.co/LPZhBULxux,0,1
"ICYMI the new paper on gender norms and domestic abuse in Australia by @ANUCrawford colleagues Jacquelyn and Bob has been released as a @Austaxpolicy working paper 

https://t.co/9FnTZLQ4fl https://t.co/886of26hT0",0,1
Throw your marriage inside poto poto for gender war. Hiaaan!,0,1
"It's so funny to me how SOME people were telling Lil Nas X (not a fan of him or anything) and other lgbtq+ members that they will go to hell and when Nas actually goes to hell, these same people act like they care.

""You are selling your soul.""
""You can still be saved.""

😭😭😭",0,1
"On #TransDayOfVisibility we need to start paying serious attention to the number of #transgender people living in fear. 

Fear of harassment, not getting a job, being killed. 

Transphobic hate crime is an epidemic that gets very little media/policy attention. 

#TransIsBeautiful https://t.co/oYylEMN9Ua",0,1
"If you thought I was gay then why are we here? So because one of my best friends is gay, I am too? Sooo your basic bitchness caused you to lose out on 2 healthy orgasms? TRAGIC. Well..... I'm glad baddies 10 years younger than me tryna shoot their shot. Dating is gonna be fun 🤣",1,1
[ENVtuber] Dead By Daylight/Happy Transgender day of visibility! https://t.co/QnC9lEalfG,0,1
https://t.co/qews3Ai1Ya live with dead by daylight. come watch us get killed and die! #DeadbyDaylight #LGBTQ #SmallStreamersConnect,0,1
Two people were killed Monday after a gender reveal stunt went awry above the Caribbean Sea off the coast of Mexico https://t.co/mpov60MspR,0,1
"We remember #PeterMiles, who upstaged everybody in #QuoVadis (even stealing a close-up in the final scene) and went on to become a successful gay #Hollywood #scriptwriter. Born 1 April 1938. Died 3 Aug 2002. Do watch this tribute with #MiklosRozsa score: https://t.co/UCuzd1m3He https://t.co/72ehFOHkjI",0,1
"The GOP's culture-war fixation on transgender athletes ensnares rising star S.D. Gov. Kristi Noem https://t.co/4DU2KR8WCh via @nbcnews If you twits cannot see the unfairness of he/she's competing with true females, then you have no clue of real life!",0,1
"// transphobia , homophobia , murder 

I just found out the ""gay/trans panic defense"" exists-

What the fuck man..",1,1
The Rational Male | Gender War 2021 https://t.co/ieX9fbVPFe,0,1
"You dey use your marriage and husband fight gender war and score points on Twitter.

God be with you.",0,1
All someone has to say is they are gay and they get a pass with everything in life and they can be dead wrong but soon as you don’t agree with it your a homophobe i am a supporter of the gay community btw but wrong is wrong💯💯,0,1
"MS-13 gang member charged in attack on a transgender woman.

https://t.co/ysp0Dl5zc5",0,1
Mad tha some Christians have an issue with someone giving the devil a lap dance bu turn a blind eye to the years the church has simultaneously condemned LGBTQ+ people but also has had a giant issue with child sexual abuse and harassment,0,1
Transgender individuals have always been integral to the movement to end rape and abuse. MCADSV is celebrating the dedication to public service of the transgender legislators and cabinet members who were elected or appointed in 2020 and 2021. #TransVisibilityDay https://t.co/Wl3Dlhyh9O,0,1
"Let me start by saying that Black and PoC Trans womxn still need to be in the front of these conversations given the unforgivable rates of assault and murder. 
#transdayofvisibility #lgbt #lgbtq #blacktranslivesmatter #latinxtranslivesmatter #indigenoustranslivesmatter #respect https://t.co/bgTSkGXZ7h",0,1
"We need more leaders who aren't afraid to #defundthepolice to reimagine public safety for ALL communities, especially those attacked by police because of their race, gender, and sexual orientation.

#TransVisibilityDay https://t.co/6y1VByGiPC",0,1
"Professor of women's studies under attack for criticizing transgender ideology

https://t.co/IEkKTG949x",0,1
"#TransDayOfVisibility They are human ! , so stop killing transgender people ! https://t.co/Cd8ok4u4LB",0,1
"Is there a way I can stay clear tweets targeted at gender war on Twitter?

They're tiring and embarrassing.",0,1
Legit starting too look like WWIII will be gender war,0,1
"the stupid ""i identify as an attack helicopter"" joke kinda helps the fact that ""normal"" gender is a little dumb",1,1
"Hannibal: “It seems we’re both comfortable playing between conventional notes.”

Tobias: “Yes we’re both fancy murderers.”

Hannibal: “What?! No! I meant we’re both bisexual musicians!”

—AU where everyone mistakenly thinks Hannibal is a murderer.",0,1
Take this gender war thing serious at your own peril,0,1
“I love my dead gay son!” HAPPY BIRTHDAY HEATHERS 💙💚💛❤️ https://t.co/jDipZOfSdv,0,1
